Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Mulyorejo,4,3,405,353,AJB,4400,1,1,Furnished,1,Utara,Ya,7,Sumur,Tidak,Bagus,Dekat Jalan Raya,270571,5,177150000,Komersial
Mulyorejo,3,1,244,193,SHM,2200,0,2,Unfurnished,2,Selatan,Tidak,3,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,252803,5,55900000,Campuran
Mulyorejo,4,3,125,174,HGB,2200,1,1,Semi-Furnished,3,Selatan,Tidak,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,262950,4,74750000,Perumahan
Mulyorejo,3,3,314,294,AJB,3500,2,0,Unfurnished,1,Barat,Ya,2,PDAM,Ya,Bagus,Dekat Pusat Kota,271448,4,125700000,Komersial
Mulyorejo,3,1,546,350,HGB,4400,0,0,Semi-Furnished,1,Selatan,Tidak,2,Sumur,Tidak,Baru,Dekat Jalan Raya,270889,5,152800000,Perumahan
Mulyorejo,3,4,88,51,HGB,1300,0,2,Semi-Furnished,1,Utara,Ya,5,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,241286,2,13250000,Perumahan
Mulyorejo,6,4,147,74,HGB,1300,1,0,Semi-Furnished,3,Utara,Tidak,9,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,217951,4,33850000,Komersial
Mulyorejo,5,3,424,78,SHM,1300,2,0,Unfurnished,2,Barat,Ya,12,Sumur,Tidak,Baru,Dekat Sekolah,217588,5,41250000,Campuran
Mulyorejo,5,1,508,77,HGB,1300,2,1,Unfurnished,3,Timur,Tidak,11,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,232466,5,24250000,Campuran
Mulyorejo,6,2,581,191,HGB,2200,1,1,Semi-Furnished,3,Timur,Ya,10,Sumur,Tidak,Bagus,Dekat Sekolah,219721,5,98150000,Perumahan
Mulyorejo,2,1,71,102,HGB,1300,2,1,Furnished,1,Timur,Ya,4,PDAM,Ya,Bagus,Dekat Sekolah,216242,3,22500000,Campuran
Mulyorejo,5,1,600,496,AJB,5500,2,2,Semi-Furnished,3,Timur,Tidak,4,PDAM,Tidak,Baru,Dekat Pusat Kota,263410,4,408750000,Komersial
Mulyorejo,6,4,448,181,SHM,1300,1,2,Semi-Furnished,1,Utara,Ya,2,Sumur,Tidak,Bagus,Dekat Sekolah,265946,4,103000000,Campuran
Mulyorejo,4,2,318,240,SHM,3500,2,2,Furnished,2,Timur,Ya,8,Sumur,Tidak,Bagus,Dekat Sekolah,260500,4,118900000,Komersial
Mulyorejo,4,2,442,138,HGB,2200,2,1,Unfurnished,2,Barat,Ya,7,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,218553,5,44600000,Komersial
Mulyorejo,5,4,196,174,AJB,2200,2,2,Unfurnished,2,Barat,Ya,4,Air Tanah,Ya,Bagus,Dekat Sekolah,229065,5,65850000,Perumahan
Mulyorejo,5,2,445,488,AJB,6600,1,1,Furnished,2,Selatan,Ya,8,Air Tanah,Ya,Baru,Dekat Jalan Raya,265098,5,389150000,Campuran
Mulyorejo,5,2,59,78,HGB,1300,0,0,Unfurnished,3,Barat,Tidak,6,PDAM,Ya,Baru,Dekat Pusat Kota,230900,4,43600000,Campuran
Mulyorejo,5,4,179,262,HGB,3500,1,0,Semi-Furnished,3,Timur,Ya,8,Air Tanah,Ya,Bagus,Dekat Jalan Raya,243817,4,171900000,Campuran
Pabean Cantikan,2,2,366,328,HGB,4400,1,2,Unfurnished,1,Selatan,Ya,11,Sumur,Tidak,Baru,Dekat Sekolah,216052,5,76950000,Campuran
Pabean Cantikan,5,3,174,115,SHM,1300,2,1,Semi-Furnished,2,Selatan,Ya,6,Sumur,Tidak,Bagus,Dekat Sekolah,168303,5,46750000,Komersial
Pabean Cantikan,2,1,561,600,AJB,4400,0,1,Semi-Furnished,1,Utara,Tidak,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,199218,4,144450000,Komersial
Pabean Cantikan,5,3,445,209,SHM,2200,1,0,Semi-Furnished,1,Utara,Tidak,4,Air Tanah,Ya,Bagus,Dekat Sekolah,181385,4,71000000,Komersial
Pabean Cantikan,6,3,482,268,AJB,2200,1,1,Furnished,2,Utara,Ya,4,Sumur,Ya,Baru,Dekat Pusat Kota,176682,4,172000000,Komersial
Pabean Cantikan,3,1,295,213,AJB,4400,0,1,Furnished,2,Timur,Ya,6,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,189754,4,55750000,Campuran
Pabean Cantikan,3,2,555,284,HGB,3500,0,1,Furnished,1,Selatan,Ya,11,Air Tanah,Tidak,Bagus,Dekat Sekolah,209582,5,76650000,Perumahan
Pabean Cantikan,6,1,237,297,AJB,3500,1,0,Unfurnished,2,Utara,Ya,5,Sumur,Ya,Baru,Dekat Pusat Kota,191900,5,118250000,Campuran
Pabean Cantikan,2,2,219,190,HGB,2200,1,0,Furnished,1,Selatan,Ya,11,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,176300,5,41800000,Campuran
Pabean Cantikan,1,1,382,66,HGB,1300,1,0,Unfurnished,1,Selatan,Tidak,12,PDAM,Tidak,Bagus,Dekat Jalan Raya,190470,1,8900000,Campuran
Pabean Cantikan,3,2,155,245,SHM,2200,1,2,Furnished,3,Selatan,Ya,8,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,209860,5,71800000,Perumahan
Pabean Cantikan,2,1,160,125,HGB,2200,2,0,Unfurnished,2,Selatan,Tidak,7,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,182505,3,17950000,Perumahan
Pabean Cantikan,2,3,497,273,AJB,2200,0,0,Unfurnished,3,Barat,Tidak,2,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,177863,4,64100000,Perumahan
Pabean Cantikan,5,3,522,373,AJB,2200,2,1,Semi-Furnished,3,Utara,Ya,8,Sumur,Tidak,Bagus,Dekat Jalan Raya,200631,4,213600000,Perumahan
Pabean Cantikan,6,3,598,690,HGB,4400,1,2,Semi-Furnished,3,Utara,Tidak,11,Air Tanah,Tidak,Baru,Dekat Sekolah,227958,4,571300000,Komersial
Pabean Cantikan,6,4,488,229,AJB,2200,2,1,Unfurnished,1,Timur,Tidak,3,Air Tanah,Ya,Baru,Dekat Sekolah,173595,5,79350000,Campuran
Pabean Cantikan,1,1,525,432,AJB,6600,0,2,Unfurnished,3,Utara,Ya,5,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,201780,5,102250000,Komersial
Pabean Cantikan,3,3,535,348,AJB,4400,1,2,Semi-Furnished,2,Selatan,Tidak,3,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,210077,4,122650000,Komersial
Pabean Cantikan,4,3,273,47,AJB,1300,2,1,Unfurnished,2,Utara,Tidak,11,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,188390,1,8250000,Campuran
Pabean Cantikan,4,2,516,527,SHM,4400,1,0,Furnished,2,Barat,Ya,9,Air Tanah,Ya,Baru,Dekat Jalan Raya,191056,4,307600000,Perumahan
Pabean Cantikan,5,1,200,250,SHM,3500,2,2,Unfurnished,1,Selatan,Ya,10,Air Tanah,Tidak,Baru,Dekat Jalan Raya,198324,5,77950000,Perumahan
Pabean Cantikan,3,3,355,361,AJB,3500,0,2,Unfurnished,1,Timur,Ya,12,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,189735,4,66850000,Komersial
Pabean Cantikan,2,1,455,266,HGB,4400,0,0,Unfurnished,2,Selatan,Ya,2,Air Tanah,Ya,Baru,Dekat Pusat Kota,193518,5,89450000,Campuran
Pabean Cantikan,2,4,439,62,SHM,1300,2,0,Semi-Furnished,3,Timur,Ya,12,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,175750,3,22700000,Komersial
Pabean Cantikan,5,1,140,220,AJB,3500,0,0,Semi-Furnished,1,Timur,Ya,5,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,208009,4,41150000,Perumahan
Pabean Cantikan,4,4,539,602,HGB,6600,1,2,Furnished,1,Selatan,Ya,4,Sumur,Ya,Bagus,Dekat Jalan Raya,230702,4,313650000,Campuran
Pabean Cantikan,3,1,69,50,SHM,1300,0,0,Furnished,2,Barat,Tidak,9,PDAM,Ya,Baru,Dekat Sekolah,184530,3,13600000,Perumahan
Pabean Cantikan,4,2,78,102,SHM,1300,2,0,Unfurnished,3,Timur,Tidak,11,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,175887,5,33800000,Komersial
Pabean Cantikan,2,1,495,399,HGB,2200,1,0,Semi-Furnished,2,Utara,Ya,3,PDAM,Ya,Baru,Dekat Pusat Kota,181903,4,165650000,Komersial
Pabean Cantikan,2,3,597,278,HGB,2200,2,1,Unfurnished,2,Barat,Ya,7,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,209106,4,64050000,Perumahan
Pabean Cantikan,4,4,236,89,SHM,1300,2,0,Unfurnished,2,Timur,Ya,8,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,189835,4,25300000,Komersial
Pabean Cantikan,3,3,555,154,SHM,1300,0,1,Semi-Furnished,2,Timur,Tidak,9,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,196921,4,45650000,Campuran
Pakal,6,1,398,347,SHM,3500,2,0,Unfurnished,3,Barat,Tidak,6,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,149011,5,91950000,Komersial
Pakal,5,3,388,168,HGB,2200,0,1,Unfurnished,3,Utara,Tidak,9,Air Tanah,Tidak,Baru,Dekat Jalan Raya,133620,4,70700000,Campuran
Pakal,6,1,262,49,HGB,1300,2,1,Semi-Furnished,3,Barat,Ya,2,PDAM,Tidak,Baru,Dekat Pusat Kota,130462,4,20900000,Komersial
Pakal,3,4,514,534,SHM,4400,1,1,Unfurnished,1,Selatan,Tidak,7,PDAM,Tidak,Baru,Dekat Sekolah,173495,5,169850000,Campuran
Pakal,3,4,280,68,HGB,900,2,2,Semi-Furnished,3,Timur,Ya,11,Air Tanah,Ya,Baru,Dekat Sekolah,149810,4,23400000,Campuran
Pakal,3,4,479,300,AJB,4400,0,0,Unfurnished,3,Selatan,Ya,6,Sumur,Tidak,Bagus,Dekat Sekolah,158364,5,87000000,Perumahan
Pakal,5,3,213,170,SHM,2200,2,0,Furnished,1,Utara,Ya,10,Air Tanah,Ya,Baru,Dekat Pusat Kota,145191,5,78100000,Komersial
Pakal,3,2,487,536,HGB,4400,0,2,Furnished,3,Selatan,Tidak,3,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,154278,5,164850000,Campuran
Pakal,4,2,133,43,AJB,1300,2,0,Semi-Furnished,3,Utara,Tidak,2,PDAM,Tidak,Bagus,Dekat Jalan Raya,133126,3,9950000,Campuran
Pakal,2,1,359,417,AJB,5500,2,0,Unfurnished,2,Timur,Tidak,8,PDAM,Tidak,Bagus,Dekat Pusat Kota,159249,5,76050000,Perumahan
Pakal,5,1,389,83,SHM,900,0,0,Furnished,2,Timur,Ya,8,PDAM,Ya,Bagus,Dekat Jalan Raya,139335,4,22200000,Campuran
Pakal,2,4,349,311,SHM,3500,2,1,Furnished,2,Selatan,Tidak,9,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,163716,4,80000000,Campuran
Pakal,6,2,230,168,SHM,2200,2,0,Semi-Furnished,2,Timur,Tidak,2,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,138305,5,54050000,Komersial
Pakal,1,3,230,262,SHM,4400,0,2,Furnished,3,Timur,Ya,12,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,158743,5,58550000,Perumahan
Pakal,5,4,190,178,HGB,2200,2,1,Furnished,3,Selatan,Tidak,11,Sumur,Tidak,Bagus,Dekat Sekolah,162115,5,91150000,Komersial
Pakal,1,1,345,68,SHM,1300,0,2,Semi-Furnished,1,Selatan,Ya,2,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,150867,3,11250000,Komersial
Pakal,1,3,283,73,HGB,1300,1,0,Semi-Furnished,1,Timur,Ya,6,Air Tanah,Ya,Bagus,Dekat Sekolah,140565,2,11100000,Komersial
Pakal,1,2,216,219,SHM,2200,2,0,Unfurnished,3,Selatan,Tidak,10,PDAM,Ya,Bagus,Dekat Jalan Raya,139257,5,35000000,Perumahan
Pakal,1,1,151,80,SHM,900,2,1,Semi-Furnished,2,Selatan,Ya,6,PDAM,Tidak,Baru,Dekat Pusat Kota,154090,3,16050000,Komersial
Pakal,2,2,546,273,AJB,4400,1,2,Unfurnished,1,Timur,Ya,11,Air Tanah,Tidak,Baru,Dekat Jalan Raya,153888,5,42800000,Perumahan
Pakal,3,1,290,76,AJB,1300,0,1,Furnished,3,Selatan,Tidak,6,Air Tanah,Ya,Bagus,Dekat Sekolah,142808,4,15450000,Campuran
Pakal,2,4,395,440,SHM,4400,2,1,Semi-Furnished,3,Barat,Ya,9,Air Tanah,Ya,Baru,Dekat Pusat Kota,168782,5,192600000,Campuran
Pakal,1,4,494,506,AJB,5500,1,0,Furnished,1,Barat,Tidak,6,PDAM,Ya,Bagus,Dekat Jalan Raya,167554,5,128850000,Komersial
Pakal,1,4,178,170,SHM,1300,1,0,Unfurnished,1,Barat,Tidak,3,PDAM,Ya,Baru,Dekat Jalan Raya,156707,5,30300000,Komersial
Pakal,4,4,151,110,HGB,1300,1,0,Semi-Furnished,1,Selatan,Tidak,7,Air Tanah,Tidak,Baru,Dekat Pusat Kota,139650,4,27300000,Perumahan
Pakal,5,4,560,320,SHM,4400,0,2,Furnished,2,Timur,Ya,2,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,140015,5,110800000,Perumahan
Pakal,1,1,148,57,HGB,900,1,1,Unfurnished,1,Utara,Tidak,3,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,136682,2,4650000,Perumahan
Pakal,6,3,386,310,HGB,4400,1,2,Semi-Furnished,2,Timur,Ya,6,Air Tanah,Tidak,Bagus,Dekat Sekolah,161762,5,121850000,Campuran
Pakal,4,1,173,172,HGB,1300,1,0,Furnished,1,Utara,Tidak,12,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,154503,5,30100000,Perumahan
Pakal,4,4,370,449,HGB,4400,1,0,Unfurnished,1,Selatan,Ya,6,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,148833,5,96300000,Campuran
Pakal,6,4,394,191,AJB,2200,1,1,Unfurnished,1,Barat,Tidak,8,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,153950,5,39200000,Komersial
Pakal,5,3,575,481,SHM,4400,1,2,Semi-Furnished,1,Selatan,Tidak,6,Sumur,Ya,Baru,Dekat Jalan Raya,160781,5,209250000,Komersial
Rungkut,5,4,266,257,HGB,3500,0,0,Furnished,2,Utara,Ya,11,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,230616,5,101150000,Campuran
Rungkut,3,3,316,71,HGB,900,0,1,Unfurnished,3,Selatan,Tidak,12,Air Tanah,Tidak,Baru,Dekat Jalan Raya,191436,4,28950000,Perumahan
Rungkut,2,2,465,395,HGB,3500,0,1,Furnished,1,Selatan,Ya,11,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,232917,4,131350000,Campuran
Rungkut,2,1,119,78,AJB,900,0,1,Unfurnished,3,Utara,Ya,5,PDAM,Tidak,Baru,Dekat Jalan Raya,204535,5,23700000,Komersial
Rungkut,3,2,448,503,HGB,5500,1,0,Furnished,3,Timur,Tidak,8,PDAM,Tidak,Bagus,Dekat Pusat Kota,209798,5,276800000,Campuran
Rungkut,3,3,269,158,HGB,2200,1,1,Semi-Furnished,3,Barat,Ya,7,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,220011,5,54450000,Komersial
Rungkut,3,4,204,65,SHM,1300,2,1,Furnished,1,Barat,Ya,8,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,195040,2,17800000,Komersial
Rungkut,6,1,161,117,AJB,2200,2,2,Semi-Furnished,2,Barat,Ya,12,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,196543,5,27400000,Perumahan
Rungkut,4,3,598,380,SHM,4400,2,0,Furnished,1,Barat,Ya,9,Sumur,Tidak,Baru,Dekat Sekolah,217060,5,230750000,Perumahan
Rungkut,3,4,203,202,AJB,2200,2,1,Semi-Furnished,1,Timur,Ya,8,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,193681,5,50800000,Campuran
Rungkut,3,1,496,373,SHM,4400,0,0,Semi-Furnished,3,Utara,Ya,8,PDAM,Tidak,Baru,Dekat Jalan Raya,227703,4,185050000,Komersial
Rungkut,3,1,321,332,HGB,4400,1,0,Unfurnished,2,Selatan,Ya,3,Sumur,Tidak,Baru,Dekat Sekolah,216009,4,121050000,Komersial
Rungkut,5,1,44,53,AJB,900,2,2,Furnished,3,Utara,Ya,7,PDAM,Tidak,Bagus,Dekat Jalan Raya,212625,4,18350000,Perumahan
Rungkut,5,1,557,415,SHM,5500,0,0,Semi-Furnished,3,Timur,Ya,4,Air Tanah,Tidak,Baru,Dekat Pusat Kota,244548,5,311400000,Campuran
Rungkut,4,1,397,321,AJB,2200,0,2,Semi-Furnished,1,Timur,Tidak,9,PDAM,Ya,Baru,Dekat Pusat Kota,224716,5,135400000,Campuran
Rungkut,4,2,111,140,AJB,2200,1,2,Furnished,1,Barat,Tidak,11,Air Tanah,Ya,Bagus,Dekat Sekolah,214825,4,42100000,Komersial
Rungkut,2,4,119,154,AJB,1300,1,2,Semi-Furnished,3,Barat,Tidak,7,PDAM,Tidak,Bagus,Dekat Pusat Kota,201234,5,55650000,Perumahan
Rungkut,5,4,204,96,SHM,1300,1,0,Unfurnished,1,Selatan,Ya,7,PDAM,Tidak,Baru,Dekat Sekolah,189879,5,33600000,Campuran
Rungkut,1,4,272,248,HGB,3500,2,0,Semi-Furnished,2,Selatan,Ya,5,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,197209,5,60400000,Campuran
Rungkut,1,2,122,150,SHM,2200,0,0,Furnished,1,Barat,Ya,7,Air Tanah,Ya,Baru,Dekat Sekolah,192897,5,42750000,Komersial
Rungkut,6,4,416,402,AJB,4400,1,2,Semi-Furnished,1,Utara,Ya,10,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,237195,5,171350000,Perumahan
Rungkut,2,1,468,198,AJB,1300,2,2,Unfurnished,1,Timur,Tidak,12,PDAM,Tidak,Bagus,Dekat Pusat Kota,210112,5,41300000,Komersial
Rungkut,3,1,118,32,AJB,900,0,1,Furnished,1,Barat,Ya,11,PDAM,Tidak,Baru,Dekat Jalan Raya,208550,2,7100000,Perumahan
Rungkut,3,1,78,131,HGB,1300,1,1,Semi-Furnished,3,Barat,Tidak,3,Air Tanah,Tidak,Bagus,Dekat Sekolah,204191,5,38050000,Perumahan
Rungkut,4,3,231,321,AJB,3500,1,2,Unfurnished,2,Barat,Tidak,7,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,231844,5,104100000,Komersial
Rungkut,4,4,81,146,AJB,1300,0,0,Semi-Furnished,2,Barat,Ya,12,Air Tanah,Ya,Baru,Dekat Sekolah,190053,5,60700000,Campuran
Rungkut,2,1,594,692,AJB,5500,1,1,Unfurnished,2,Barat,Ya,7,Sumur,Tidak,Bagus,Dekat Sekolah,259495,5,209300000,Perumahan
Rungkut,3,2,275,74,HGB,1300,2,0,Semi-Furnished,3,Utara,Tidak,3,PDAM,Tidak,Baru,Dekat Jalan Raya,205232,4,35400000,Komersial
Rungkut,2,2,104,71,SHM,1300,1,0,Unfurnished,3,Barat,Tidak,2,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,190436,2,17200000,Komersial
Rungkut,2,3,426,207,SHM,3500,0,2,Furnished,1,Barat,Ya,12,Sumur,Tidak,Bagus,Dekat Jalan Raya,233024,5,76250000,Komersial
Rungkut,2,3,298,282,SHM,4400,2,2,Unfurnished,3,Timur,Ya,3,PDAM,Ya,Baru,Dekat Pusat Kota,199312,5,133900000,Campuran
Rungkut,4,1,547,343,AJB,3500,1,1,Unfurnished,3,Barat,Ya,5,Air Tanah,Ya,Baru,Dekat Jalan Raya,220483,5,159000000,Campuran
Sambikerep,5,4,208,249,HGB,4400,1,1,Semi-Furnished,3,Utara,Ya,12,Sumur,Tidak,Bagus,Dekat Sekolah,200002,5,125650000,Perumahan
Sambikerep,1,4,530,444,HGB,5500,2,0,Semi-Furnished,1,Selatan,Tidak,6,PDAM,Tidak,Baru,Dekat Sekolah,202551,4,174000000,Campuran
Sambikerep,4,2,341,102,HGB,1300,1,0,Furnished,3,Timur,Tidak,9,PDAM,Ya,Baru,Dekat Pusat Kota,205897,5,54100000,Campuran
Sambikerep,1,4,288,158,HGB,2200,2,2,Furnished,1,Timur,Ya,7,PDAM,Tidak,Baru,Dekat Sekolah,194865,5,50300000,Campuran
Sambikerep,5,2,500,472,SHM,5500,0,2,Unfurnished,2,Selatan,Tidak,11,PDAM,Tidak,Baru,Dekat Sekolah,214630,5,232850000,Perumahan
Sambikerep,5,4,268,244,SHM,4400,0,1,Furnished,2,Timur,Tidak,2,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,218474,5,112550000,Campuran
Sambikerep,2,3,358,415,AJB,4400,1,2,Semi-Furnished,1,Timur,Tidak,2,Sumur,Tidak,Bagus,Dekat Jalan Raya,213956,4,106850000,Perumahan
Sambikerep,1,3,461,250,SHM,4400,0,2,Unfurnished,1,Selatan,Ya,6,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,213753,5,40000000,Perumahan
Sambikerep,4,2,88,186,HGB,1300,0,1,Semi-Furnished,1,Timur,Tidak,5,Air Tanah,Ya,Bagus,Dekat Sekolah,219368,5,59950000,Komersial
Sambikerep,6,2,274,300,HGB,2200,1,0,Semi-Furnished,1,Selatan,Tidak,12,Sumur,Ya,Bagus,Dekat Pusat Kota,207315,5,134250000,Perumahan
Sambikerep,6,2,533,552,SHM,4400,2,1,Unfurnished,2,Utara,Tidak,8,PDAM,Ya,Baru,Dekat Jalan Raya,228901,5,434400000,Komersial
Sambikerep,3,1,79,145,AJB,1300,0,2,Furnished,3,Selatan,Tidak,5,Sumur,Ya,Bagus,Dekat Sekolah,217289,4,53250000,Campuran
Sambikerep,1,2,168,182,HGB,1300,1,2,Unfurnished,1,Utara,Tidak,4,Sumur,Ya,Baru,Dekat Jalan Raya,202768,3,29100000,Perumahan
Sambikerep,6,3,284,236,AJB,3500,1,1,Furnished,2,Timur,Ya,12,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,191641,5,115750000,Campuran
Sambikerep,1,2,159,183,AJB,2200,2,0,Unfurnished,2,Selatan,Tidak,2,PDAM,Tidak,Baru,Dekat Pusat Kota,214788,5,44450000,Komersial
Sambikerep,3,4,441,226,SHM,2200,0,1,Furnished,2,Selatan,Ya,2,PDAM,Ya,Baru,Dekat Pusat Kota,213414,5,114500000,Perumahan
Sambikerep,5,4,55,83,SHM,900,0,0,Unfurnished,3,Barat,Tidak,7,Sumur,Tidak,Baru,Dekat Pusat Kota,193144,4,52600000,Komersial
Sambikerep,4,1,92,82,HGB,1300,2,2,Furnished,2,Selatan,Tidak,10,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,209462,4,34200000,Komersial
Sambikerep,2,4,394,423,AJB,5500,0,0,Semi-Furnished,1,Barat,Tidak,5,PDAM,Ya,Baru,Dekat Jalan Raya,228070,5,160750000,Perumahan
Sambikerep,6,2,525,101,AJB,1300,1,2,Semi-Furnished,2,Barat,Ya,4,PDAM,Tidak,Baru,Dekat Pusat Kota,211627,5,49950000,Campuran
Sambikerep,5,1,461,39,SHM,1300,1,1,Semi-Furnished,1,Timur,Ya,12,Air Tanah,Ya,Baru,Dekat Sekolah,198033,3,13150000,Campuran
Sambikerep,5,4,333,104,AJB,2200,0,2,Furnished,1,Utara,Tidak,7,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,207926,5,37350000,Komersial
Sambikerep,2,3,286,375,HGB,3500,0,1,Unfurnished,2,Timur,Ya,11,Air Tanah,Ya,Bagus,Dekat Sekolah,195575,5,116650000,Campuran
Sambikerep,2,1,69,100,SHM,1300,2,1,Semi-Furnished,3,Utara,Ya,5,Air Tanah,Ya,Baru,Dekat Sekolah,178855,4,31600000,Campuran
Sambikerep,6,2,542,34,HGB,900,1,2,Unfurnished,1,Timur,Ya,5,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,210814,1,8050000,Campuran
Sambikerep,3,4,306,214,SHM,2200,2,1,Unfurnished,2,Timur,Ya,11,Air Tanah,Ya,Baru,Dekat Pusat Kota,210049,4,94050000,Perumahan
Sambikerep,2,4,554,106,AJB,1300,1,2,Semi-Furnished,2,Timur,Tidak,5,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,179123,4,27500000,Campuran
Sambikerep,6,1,124,152,HGB,2200,2,2,Furnished,1,Timur,Ya,7,PDAM,Tidak,Baru,Dekat Pusat Kota,216079,4,74350000,Komersial
Sambikerep,2,2,376,284,SHM,4400,1,1,Semi-Furnished,2,Timur,Ya,4,Sumur,Tidak,Bagus,Dekat Pusat Kota,188006,4,112050000,Campuran
Sambikerep,4,3,211,37,HGB,900,2,0,Semi-Furnished,2,Barat,Tidak,2,Sumur,Tidak,Baru,Dekat Pusat Kota,198668,2,16450000,Perumahan
Sambikerep,5,2,355,184,AJB,2200,1,1,Semi-Furnished,1,Selatan,Ya,3,PDAM,Ya,Bagus,Dekat Jalan Raya,195656,5,62350000,Komersial
Sambikerep,4,1,536,387,AJB,3500,0,1,Furnished,1,Utara,Ya,9,Sumur,Ya,Baru,Dekat Pusat Kota,206986,5,195150000,Komersial
Sawahan,4,3,277,333,SHM,3500,2,1,Semi-Furnished,1,Timur,Tidak,2,Air Tanah,Ya,Baru,Dekat Sekolah,218651,5,159400000,Campuran
Sawahan,5,4,78,33,AJB,900,1,1,Unfurnished,3,Selatan,Ya,6,Air Tanah,Ya,Bagus,Dekat Jalan Raya,238101,4,13250000,Campuran
Sawahan,3,1,313,188,HGB,2200,1,0,Unfurnished,3,Barat,Tidak,3,Air Tanah,Tidak,Bagus,Dekat Sekolah,241672,4,74900000,Komersial
Sawahan,5,1,456,235,SHM,4400,1,1,Semi-Furnished,2,Timur,Ya,11,PDAM,Ya,Baru,Dekat Pusat Kota,246186,5,173150000,Komersial
Sawahan,3,3,418,103,AJB,2200,1,0,Furnished,1,Barat,Ya,6,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,232925,3,25700000,Perumahan
Sawahan,3,4,52,41,HGB,1300,0,2,Unfurnished,1,Selatan,Tidak,7,Air Tanah,Ya,Baru,Dekat Sekolah,224518,2,11800000,Perumahan
Sawahan,4,2,448,403,SHM,4400,0,1,Unfurnished,2,Barat,Ya,7,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,249910,5,130900000,Perumahan
Sawahan,6,1,197,280,HGB,3500,0,1,Unfurnished,3,Selatan,Tidak,2,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,225428,5,119050000,Campuran
Sawahan,3,2,559,117,AJB,2200,1,2,Unfurnished,2,Timur,Ya,5,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,246071,5,30150000,Perumahan
